artist,song,year,popularity,danceability,energy,loudness,tempo,genre
Artist 9306,Song 9306,2002,82,0.773528338,0.621356442,-6.135209872,144.5687926,jazz
Artist 9307,Song 9307,1998,97,0.397705251,0.059496727,-2.529966096,72.74842733,pop
Artist 9308,Song 9308,2000,96,0.04933494,0.914382021,-4.585439915,87.32011253,hip-hop
Artist 9309,Song 9309,2005,88,0.855353594,0.002911524,-0.962397526,133.3564351,hip-hop
Artist 9310,Song 9310,2006,56,0.403179336,0.011961261,-5.489172681,152.6071945,classical
Artist 9311,Song 9311,1990,21,0.828323633,0.909791962,-7.496100896,68.12664309,classical
Artist 9312,Song 9312,1993,55,0.805626596,0.894900632,-6.476539466,148.401583,classical
Artist 9313,Song 9313,2002,75,0.205014514,0.526628261,-8.79753798,184.2016849,pop
Artist 9314,Song 9314,2006,45,0.081673245,0.308475397,-7.170550369,188.8081629,classical
Artist 9315,Song 9315,2008,42,0.415526787,0.778873045,-4.699022071,175.2373787,pop
Artist 9316,Song 9316,2019,62,0.110341916,0.47584662,-8.969304849,88.47911258,hip-hop
Artist 9317,Song 9317,2013,50,0.647170025,0.983862771,-1.523289573,169.5800249,hip-hop
Artist 9318,Song 9318,1997,81,0.18162164,0.392374312,-3.47146618,98.32013701,jazz
Artist 9319,Song 9319,2013,72,0.080637952,0.379372755,-4.936148434,131.6517903,rock
Artist 9320,Song 9320,2012,79,0.666859466,0.976396701,-5.481780708,191.3358023,jazz
Artist 9321,Song 9321,2009,53,0.54085725,0.449975764,-2.600214319,141.4776331,classical
Artist 9322,Song 9322,2021,63,0.778135725,0.302593701,-3.754749068,106.6753951,hip-hop
Artist 9323,Song 9323,1998,78,0.628658441,0.828859329,-4.570354979,122.2443813,hip-hop
Artist 9324,Song 9324,2011,92,0.544988712,0.277368056,-6.469043415,86.26385212,jazz
Artist 9325,Song 9325,1998,96,0.766057592,0.897601743,-5.972036556,193.7607446,classical
Artist 9326,Song 9326,2002,49,0.658274697,0.23831731,-7.518218564,107.7273627,pop
Artist 9327,Song 9327,1992,84,0.075431067,0.026305428,-1.368973078,153.0441533,classical
Artist 9328,Song 9328,1991,81,0.434332854,0.124156449,-5.159783049,121.9162865,rock
Artist 9329,Song 9329,1997,39,0.033068691,0.331672353,-0.717090279,146.1148365,rock
Artist 9330,Song 9330,2002,42,0.015782522,0.085876652,-8.418870688,189.2005757,rock
Artist 9331,Song 9331,2006,25,0.728385963,0.281700088,-2.951292259,137.777531,jazz
Artist 9332,Song 9332,2020,64,0.543853542,0.363607162,-9.59300015,72.75343976,hip-hop
Artist 9333,Song 9333,1999,70,0.322660321,0.268598954,-1.877315317,107.4732459,hip-hop
Artist 9334,Song 9334,1995,61,0.053005022,0.432345625,-5.365921148,72.19661903,hip-hop
Artist 9335,Song 9335,2020,62,0.873337675,0.364053578,-8.429799471,89.76184413,pop
Artist 9336,Song 9336,2001,39,0.154366333,0.50493238,-9.664714726,84.69361614,hip-hop
Artist 9337,Song 9337,2013,32,0.529545924,0.383372819,-5.908120904,120.7336005,jazz
Artist 9338,Song 9338,2004,43,0.747884562,0.59527341,-1.33619759,65.2650018,rock
Artist 9339,Song 9339,2016,34,0.599430827,0.694024047,-7.696805543,191.065505,jazz
Artist 9340,Song 9340,2005,97,0.059838253,0.539220589,-5.083188971,177.3360892,jazz
Artist 9341,Song 9341,2009,66,0.384949593,0.914639867,-9.86273028,94.52756581,classical
Artist 9342,Song 9342,2004,84,0.419101274,0.266010438,-9.732310663,190.0746984,jazz
Artist 9343,Song 9343,2021,79,0.399557532,0.191140077,-1.375361713,152.5147527,hip-hop
Artist 9344,Song 9344,1998,28,0.467063486,0.866197743,-2.178883078,127.7891952,rock
Artist 9345,Song 9345,1995,59,0.740221631,0.803979356,-8.017243909,155.7596739,pop
Artist 9346,Song 9346,1998,54,0.999915946,0.025907533,-0.585036916,197.8783669,hip-hop
Artist 9347,Song 9347,2018,52,0.435292476,0.735022868,-1.982283481,128.1437484,rock
Artist 9348,Song 9348,2013,79,0.008062527,0.589758121,-7.438779522,194.9793459,pop
Artist 9349,Song 9349,2008,99,0.610259895,0.376119869,-7.423348591,104.0660326,classical
Artist 9350,Song 9350,2002,73,0.811332523,0.159406901,-6.831127923,163.5412201,jazz
Artist 9351,Song 9351,2002,63,0.63041661,0.826190355,-4.026339093,124.7774381,pop
Artist 9352,Song 9352,2003,90,0.104639433,0.02068706,-5.878209767,100.1151001,rock
Artist 9353,Song 9353,1998,78,0.152236759,0.062169402,-7.20458274,105.8649752,rock
Artist 9354,Song 9354,2022,81,0.786904792,0.819707111,-2.779933323,67.08525153,hip-hop
Artist 9355,Song 9355,2007,49,0.766782005,0.697389766,-1.099915166,131.7183967,hip-hop
Artist 9356,Song 9356,2022,80,0.064930451,0.374304767,-2.438343143,99.78950487,pop
Artist 9357,Song 9357,2012,43,0.089837482,0.388907914,-1.308383563,92.3392285,rock
Artist 9358,Song 9358,2017,26,0.241187247,0.851914933,-0.512581772,134.9666759,hip-hop
Artist 9359,Song 9359,2017,65,0.743262365,0.074264439,-5.54183721,97.41370578,jazz
Artist 9360,Song 9360,2009,58,0.25118595,0.867378981,-5.575200885,196.1673435,pop
Artist 9361,Song 9361,2013,43,0.139880226,0.810216528,-9.173005324,153.5631816,hip-hop
Artist 9362,Song 9362,1991,50,0.854985955,0.147077931,-1.631417242,143.2200892,classical
Artist 9363,Song 9363,2017,71,0.642272016,0.298150439,-4.940886,165.4589909,pop
Artist 9364,Song 9364,2003,65,0.089033371,0.515923434,-5.352515273,88.24356196,classical
Artist 9365,Song 9365,1991,43,0.92161004,0.406571298,-0.543764744,163.1218608,hip-hop
Artist 9366,Song 9366,2011,77,0.828743828,0.323878901,-9.691815967,177.1412181,rock
Artist 9367,Song 9367,1998,46,0.482842859,0.127403948,-1.38277907,62.63769841,classical
Artist 9368,Song 9368,1999,71,0.644477738,0.785308991,-1.359899817,94.80426996,hip-hop
Artist 9369,Song 9369,2003,97,0.408430894,0.839665276,-8.310728797,163.7128236,hip-hop
Artist 9370,Song 9370,2012,98,0.221871155,0.378909847,-9.785386516,108.8572794,jazz
Artist 9371,Song 9371,2018,45,0.165441049,0.759216231,-4.020125674,131.4375297,jazz
Artist 9372,Song 9372,1996,44,0.615386881,0.584478403,-8.464212665,143.427746,classical
Artist 9373,Song 9373,2000,24,0.355551863,0.337228307,-9.893176014,188.7750585,pop
Artist 9374,Song 9374,2006,54,0.320278315,0.109101034,-6.850169103,173.835091,hip-hop
Artist 9375,Song 9375,2000,74,0.189940618,0.150301309,-2.519492107,177.0992909,jazz
Artist 9376,Song 9376,2022,27,0.706990815,0.166871646,-4.14027062,127.8773316,jazz
Artist 9377,Song 9377,1994,38,0.518763285,0.421860608,-0.872200151,151.6079514,jazz
Artist 9378,Song 9378,2014,53,0.342786901,0.852141408,-8.737719808,169.705838,classical
Artist 9379,Song 9379,1991,29,0.228975532,0.271432307,-6.37445308,181.3823147,rock
Artist 9380,Song 9380,1993,74,0.401140081,0.736687298,-4.396430494,142.0235459,hip-hop
Artist 9381,Song 9381,2022,87,0.658307084,0.711128316,-8.469861019,83.94806843,jazz
Artist 9382,Song 9382,2000,56,0.765997263,0.603139697,-1.40857637,89.86268003,hip-hop
Artist 9383,Song 9383,1991,83,0.7143383,0.263227839,-2.506864959,177.2719247,jazz
Artist 9384,Song 9384,1995,53,0.816731423,0.679336206,-1.255496395,119.4232853,jazz
Artist 9385,Song 9385,2001,37,0.320263222,0.343641584,-2.327198195,93.43820814,jazz
Artist 9386,Song 9386,1994,26,0.467048039,0.301443103,-1.461100379,177.6495307,hip-hop
Artist 9387,Song 9387,2006,78,0.910731619,0.927541776,-6.458525173,148.7534992,hip-hop
Artist 9388,Song 9388,1990,51,0.761500141,0.582693042,-5.911160948,157.392835,pop
Artist 9389,Song 9389,2009,96,0.352242172,0.823478524,-8.379168968,157.8923364,hip-hop
Artist 9390,Song 9390,1993,54,0.865544181,0.720297765,-5.569325836,69.96192985,classical
Artist 9391,Song 9391,2001,25,0.281685856,0.029810839,-1.616859917,186.0461942,classical
Artist 9392,Song 9392,2011,29,0.411942147,0.974198944,-3.69205,190.3618238,pop
Artist 9393,Song 9393,2003,21,0.07952613,0.076178819,-0.759173706,71.57940747,rock
Artist 9394,Song 9394,2007,76,0.239337766,0.7251872,-6.20376311,166.4091902,pop
Artist 9395,Song 9395,2020,91,0.840852912,0.552502794,-6.141230301,130.3137033,hip-hop
Artist 9396,Song 9396,2022,89,0.73218197,0.195243694,-2.450420048,101.9464912,jazz
Artist 9397,Song 9397,2022,27,0.312527176,0.651714277,-3.883293131,60.70303327,pop
Artist 9398,Song 9398,2020,44,0.089978847,0.278642617,-7.828589095,194.6499223,jazz
Artist 9399,Song 9399,1991,84,0.168087103,0.284201145,-1.107891659,162.2227267,classical
Artist 9400,Song 9400,2001,73,0.585678129,0.774107888,-8.838077136,191.8112191,hip-hop
Artist 9401,Song 9401,2012,69,0.558343458,0.31252401,-0.449762178,122.7775019,hip-hop
Artist 9402,Song 9402,1995,96,0.088164504,0.838936901,-8.19590571,153.6700306,classical
Artist 9403,Song 9403,2007,61,0.343999092,0.554764137,-0.049747332,68.29096613,hip-hop
Artist 9404,Song 9404,2007,81,0.591105674,0.731889011,-9.457783063,97.41108007,pop
Artist 9405,Song 9405,2020,65,0.670460697,0.165432599,-3.629158909,190.4166346,jazz
Artist 9406,Song 9406,1995,33,0.739814923,0.844053786,-8.170568766,154.2175948,hip-hop
Artist 9407,Song 9407,2022,72,0.149927132,0.056544647,-8.313484193,113.0899208,hip-hop
Artist 9408,Song 9408,2019,52,0.879814574,0.003742637,-2.80737921,86.86936411,pop
Artist 9409,Song 9409,1995,34,0.221197968,0.493627104,-8.100935634,120.5225193,pop
Artist 9410,Song 9410,1992,30,0.220939689,0.448389905,-9.711171775,76.40483257,pop
Artist 9411,Song 9411,2020,54,0.92030009,0.551126311,-3.875430284,165.7143429,hip-hop
Artist 9412,Song 9412,1998,64,0.742747482,0.173487987,-3.963334937,118.0039007,jazz
Artist 9413,Song 9413,1995,27,0.560666674,0.263182212,-5.50662839,71.49734591,hip-hop
Artist 9414,Song 9414,2015,56,0.913953301,0.865027641,-6.51832938,88.0934119,classical
Artist 9415,Song 9415,2020,56,0.667700091,0.98884194,-4.330802791,107.3074178,hip-hop
Artist 9416,Song 9416,2011,24,0.102058536,0.521558974,-4.362045273,87.47765819,rock
Artist 9417,Song 9417,2016,33,0.895627947,0.689744329,-4.558814514,146.9062078,hip-hop
Artist 9418,Song 9418,2000,37,0.20143431,0.871221377,-6.507442889,126.9532734,hip-hop
Artist 9419,Song 9419,2010,91,0.688031479,0.012679877,-0.319734182,100.5309247,hip-hop
Artist 9420,Song 9420,1999,49,0.740714061,0.131221936,-0.995349646,152.4436857,pop
Artist 9421,Song 9421,2007,20,0.087055492,0.397774939,-3.5871129,165.9978231,hip-hop
Artist 9422,Song 9422,2004,91,0.757853125,0.66990408,-9.727227497,101.0519521,classical
Artist 9423,Song 9423,2009,97,0.689219824,0.166989616,-6.180916462,79.28379678,rock
Artist 9424,Song 9424,2021,85,0.738904549,0.213400523,-6.62587467,158.092338,hip-hop
Artist 9425,Song 9425,2015,58,0.998725028,0.379036084,-6.604018297,125.7292892,pop
Artist 9426,Song 9426,2003,50,0.14266427,0.0212873,-7.477904823,127.9987369,pop
Artist 9427,Song 9427,1990,53,0.9470315,0.031714081,-1.731502571,184.510093,classical
Artist 9428,Song 9428,2012,38,0.640277605,0.298898364,-1.734383189,142.2321047,jazz
Artist 9429,Song 9429,2008,78,0.996464354,0.535615649,-5.301713733,133.9007104,classical
Artist 9430,Song 9430,1998,81,0.716301159,0.031479438,-2.653281411,131.3598546,rock
Artist 9431,Song 9431,2015,91,0.520813863,0.992528845,-3.37576269,178.0503435,pop
Artist 9432,Song 9432,2015,99,0.549938939,0.182192627,-2.059414355,165.9470946,rock
Artist 9433,Song 9433,2014,96,0.171153608,0.192951144,-2.320463398,131.3432928,pop
Artist 9434,Song 9434,2018,76,0.769544426,0.542873259,-3.06737296,121.867824,pop
Artist 9435,Song 9435,2019,99,0.782547623,0.181286803,-2.972460572,155.174959,hip-hop
Artist 9436,Song 9436,1993,63,0.201585903,0.247275437,-3.584134801,191.651596,hip-hop
Artist 9437,Song 9437,2014,71,0.149369899,0.774068137,-9.78098069,115.2978337,classical
Artist 9438,Song 9438,2017,93,0.027024078,0.28510936,-9.320524514,104.7836828,jazz
Artist 9439,Song 9439,2006,72,0.909875853,0.370091428,-9.586117833,193.6577801,rock
Artist 9440,Song 9440,1995,65,0.907801437,0.854804919,-5.753670416,100.0986547,pop
Artist 9441,Song 9441,2018,25,0.231389895,0.668794258,-9.975735614,184.0934488,pop
Artist 9442,Song 9442,1999,88,0.020777618,0.603761744,-6.226179982,172.7412063,jazz
Artist 9443,Song 9443,2007,24,0.98481909,0.975285741,-9.917956971,92.21188711,rock
Artist 9444,Song 9444,1998,70,0.44677478,0.654992322,-7.010342375,186.1349589,jazz
Artist 9445,Song 9445,2011,95,0.002626101,0.84491482,-7.791344633,63.28368268,jazz
Artist 9446,Song 9446,2018,45,0.435647799,0.776919508,-5.715988118,90.73116273,jazz
Artist 9447,Song 9447,1998,27,0.339004531,0.579052952,-4.285430663,137.4556761,rock
Artist 9448,Song 9448,1990,39,0.121303437,0.250092999,-4.667966727,152.4699708,rock
Artist 9449,Song 9449,1990,77,0.736368617,0.281075095,-9.508466779,84.38362337,pop
Artist 9450,Song 9450,1994,66,0.416466475,0.181652995,-7.858108613,135.1182161,hip-hop
Artist 9451,Song 9451,1999,80,0.922718754,0.828780367,-3.173075893,164.2387032,hip-hop
Artist 9452,Song 9452,2017,35,0.725084833,0.175280104,-1.43831927,112.9287785,hip-hop
Artist 9453,Song 9453,1996,37,0.536227809,0.36682794,-0.984345208,142.4108882,rock
Artist 9454,Song 9454,2012,57,0.907359277,0.503427849,-7.161558429,90.83398207,jazz
Artist 9455,Song 9455,2018,60,0.106635371,0.031697965,-8.69858692,182.102424,classical
Artist 9456,Song 9456,1991,31,0.484385544,0.993316803,-7.138036005,104.9120412,rock
Artist 9457,Song 9457,2014,47,0.832689569,0.040090384,-8.040357182,152.6334701,hip-hop
Artist 9458,Song 9458,2014,78,0.486018768,0.795516036,-1.494596212,157.4301236,rock
Artist 9459,Song 9459,2022,64,0.735221382,0.958251332,-3.015555452,157.6774265,hip-hop
Artist 9460,Song 9460,2015,25,0.707181026,0.169852318,-8.906285994,180.1142276,jazz
Artist 9461,Song 9461,2014,46,0.878990354,0.440797767,-2.051768771,162.8852631,classical
Artist 9462,Song 9462,2011,52,0.006035373,0.027504498,-4.897469543,94.87576989,rock
Artist 9463,Song 9463,2020,69,0.071842595,0.399656424,-2.158622899,173.6933253,hip-hop
Artist 9464,Song 9464,1990,97,0.453417722,0.203073499,-3.775876826,188.1335363,jazz
Artist 9465,Song 9465,2002,98,0.973603507,0.800277461,-8.883725865,104.1833885,rock
Artist 9466,Song 9466,2017,33,0.973629888,0.433734512,-5.06325415,195.6730012,jazz
Artist 9467,Song 9467,1993,24,0.60477394,0.792730468,-6.220869874,74.35337486,rock
Artist 9468,Song 9468,2003,31,0.406774026,0.763196191,-6.490320988,183.9279899,rock
Artist 9469,Song 9469,2009,97,0.830046049,0.872744164,-6.51347441,167.0572485,pop
Artist 9470,Song 9470,2021,42,0.424186334,0.38831883,-3.474685582,147.6375207,hip-hop
Artist 9471,Song 9471,2009,61,0.705408239,0.940701844,-5.831397642,149.9748227,jazz
Artist 9472,Song 9472,1994,31,0.64280921,0.030349428,-8.050330451,151.8863963,classical
Artist 9473,Song 9473,2017,47,0.656210833,0.637126595,-8.381882357,65.42206793,rock
Artist 9474,Song 9474,2006,63,0.612773745,0.061143686,-1.05790506,98.79477226,classical
Artist 9475,Song 9475,2012,58,0.690544071,0.243459059,-7.455808692,164.4023773,jazz
Artist 9476,Song 9476,2016,79,0.349907432,0.822760934,-7.78203073,131.5974685,rock
Artist 9477,Song 9477,1990,93,0.328871205,0.48728242,-5.046871585,176.7752843,rock
Artist 9478,Song 9478,2007,42,0.729880396,0.028132289,-3.734873297,165.9280939,rock
Artist 9479,Song 9479,2007,46,0.087621545,0.751325634,-7.270615182,166.9127378,classical
Artist 9480,Song 9480,2022,98,0.755745467,0.546681526,-7.561928708,98.43090006,pop
Artist 9481,Song 9481,1990,47,0.049579324,0.522488134,-6.777438754,151.2947977,rock
Artist 9482,Song 9482,2006,76,0.175999829,0.904323846,-1.75607517,194.3499128,pop
Artist 9483,Song 9483,2008,28,0.810442212,0.539371092,-4.631401155,130.1234195,rock
Artist 9484,Song 9484,2000,28,0.040853514,0.418122269,-3.573603797,195.8911574,pop
Artist 9485,Song 9485,1991,94,0.456107014,0.597303137,-6.84636424,179.6740768,classical
Artist 9486,Song 9486,1993,27,0.025219459,0.831648472,-9.807350246,184.7017004,jazz
Artist 9487,Song 9487,1996,85,0.881170731,0.63992704,-1.585183166,61.16512827,rock
Artist 9488,Song 9488,2013,77,0.130757611,0.55017702,-8.586788262,163.5698938,classical
Artist 9489,Song 9489,1990,81,0.094168857,0.604758851,-1.781779846,93.35119009,hip-hop
Artist 9490,Song 9490,2005,98,0.316539014,0.822523558,-0.487232194,162.3737442,pop
Artist 9491,Song 9491,2010,29,0.188066421,0.443258751,-2.97540728,73.19210154,classical
Artist 9492,Song 9492,2018,29,0.079746461,0.268240941,-9.336296833,163.3483369,rock
Artist 9493,Song 9493,2019,91,0.641192704,0.899233942,-5.041660674,76.158153,hip-hop
Artist 9494,Song 9494,2017,26,0.209540885,0.24718301,-7.581361435,137.4669333,classical
Artist 9495,Song 9495,2015,68,0.456802115,0.747069166,-2.503330027,110.4146728,classical
Artist 9496,Song 9496,2014,46,0.07010168,0.96140302,-5.893718541,110.4060168,jazz
Artist 9497,Song 9497,1996,23,0.661759375,0.688143269,-9.937225394,156.6494298,hip-hop
Artist 9498,Song 9498,1990,97,0.914738496,0.971522387,-7.352815484,168.6858236,hip-hop
Artist 9499,Song 9499,2013,57,0.025853339,0.620334393,-0.576836054,147.6444894,classical
Artist 9500,Song 9500,1990,95,0.719510007,0.454936195,-9.281803235,70.4092317,rock
Artist 9501,Song 9501,2000,26,0.826873709,0.882997701,-6.004058033,102.9101831,pop
Artist 9502,Song 9502,2002,56,0.810641866,0.065443131,-9.765179671,79.67145136,hip-hop
Artist 9503,Song 9503,2006,84,0.478100061,0.889075781,-5.399451847,165.7195397,hip-hop
Artist 9504,Song 9504,2016,30,0.038840255,0.620967752,-2.176479782,87.8557602,hip-hop
Artist 9505,Song 9505,2014,20,0.268447121,0.42345425,-5.061252464,123.7008024,jazz
Artist 9506,Song 9506,2020,85,0.888925318,0.389619575,-8.055653077,117.6769809,pop
Artist 9507,Song 9507,2008,66,0.465804684,0.354006438,-4.268234919,188.4780927,classical
Artist 9508,Song 9508,1995,47,0.655295383,0.455007409,-8.503852143,119.5952631,pop
Artist 9509,Song 9509,2014,21,0.06323893,0.893652837,-1.406770809,108.1155183,classical
Artist 9510,Song 9510,2018,64,0.242802046,0.758307708,-6.140407575,86.45503148,hip-hop
Artist 9511,Song 9511,2001,93,0.084452958,0.830953188,-4.537380634,105.1777738,jazz
Artist 9512,Song 9512,2017,83,0.892705848,0.821666227,-4.096798821,104.6163003,rock
Artist 9513,Song 9513,2014,25,0.789182595,0.363533471,-8.522919211,153.5019937,jazz
Artist 9514,Song 9514,2013,52,0.939888737,0.897060541,-4.900665183,129.532753,classical
Artist 9515,Song 9515,2003,39,0.234252247,0.600398475,-8.576098316,113.4411936,hip-hop
Artist 9516,Song 9516,2001,22,0.605721893,0.641389831,-7.941969711,110.1585643,jazz
Artist 9517,Song 9517,2010,73,0.092856672,0.869258847,-0.300976653,163.8671542,hip-hop
Artist 9518,Song 9518,1993,78,0.58963067,0.874594174,-0.738490539,197.3893068,jazz
Artist 9519,Song 9519,2006,46,0.829269424,0.170373235,-1.837832902,91.64608291,rock
Artist 9520,Song 9520,2018,50,0.264367972,0.304317954,-8.485742871,63.44366081,pop
Artist 9521,Song 9521,2003,65,0.959147348,0.547442741,-7.723922254,112.3077986,jazz
Artist 9522,Song 9522,2002,29,0.663886613,0.788613326,-2.906719068,149.3279776,jazz
Artist 9523,Song 9523,2000,96,0.644790469,0.230643073,-9.371805016,74.78513565,rock
Artist 9524,Song 9524,2003,32,0.306729747,0.253149882,-7.195844148,145.8263743,jazz
Artist 9525,Song 9525,1996,55,0.26231275,0.894426664,-3.828012848,196.9612665,jazz
Artist 9526,Song 9526,2022,67,0.484213336,0.542035362,-4.134481996,162.8342969,classical
Artist 9527,Song 9527,2003,60,0.094849929,0.508957265,-5.019976825,129.5276599,jazz
Artist 9528,Song 9528,1990,78,0.930044196,0.290230575,-7.137578171,164.3197038,pop
Artist 9529,Song 9529,2002,43,0.542904939,0.47399056,-8.272287276,122.2295139,hip-hop
Artist 9530,Song 9530,1998,41,0.795469064,0.534120133,-6.679555827,129.4700797,jazz
Artist 9531,Song 9531,2017,63,0.167220716,0.251132725,-1.7875686,143.6448114,classical
Artist 9532,Song 9532,2004,47,0.920232977,0.036837635,-7.839807265,178.6591047,jazz
Artist 9533,Song 9533,2016,49,0.913591641,0.362663241,-9.815631366,183.6473048,classical
Artist 9534,Song 9534,2000,21,0.712726603,0.416282775,-4.277906863,109.9732315,jazz
Artist 9535,Song 9535,2006,96,0.632423609,0.821245227,-7.484819744,100.0222792,hip-hop
Artist 9536,Song 9536,1995,98,0.628878428,0.944892731,-1.888987458,68.47287532,pop
Artist 9537,Song 9537,2013,29,0.668226322,0.056775819,-2.03117376,86.12184412,classical
Artist 9538,Song 9538,1993,33,0.774779379,0.357950747,-5.61471334,180.2597559,pop
Artist 9539,Song 9539,1994,60,0.046885831,0.484207821,-7.196518934,98.93637913,pop
Artist 9540,Song 9540,2019,61,0.018802627,0.429706043,-1.198566321,122.438466,jazz
Artist 9541,Song 9541,2009,29,0.23868073,0.482051549,-7.041610752,89.82681961,jazz
Artist 9542,Song 9542,2004,98,0.477978158,0.928162908,-4.5369045,101.6389374,classical
Artist 9543,Song 9543,1993,33,0.767376668,0.834550829,-5.538099633,188.9945164,jazz
Artist 9544,Song 9544,2007,50,0.332658242,0.448611425,-6.211284466,129.0288948,rock
Artist 9545,Song 9545,2020,83,0.409453971,0.004183523,-9.394003548,97.12403371,hip-hop
Artist 9546,Song 9546,2005,67,0.041280234,0.829306957,-7.347217285,125.6711487,hip-hop
Artist 9547,Song 9547,1991,62,0.054648996,0.553112075,-5.264761698,153.8363084,hip-hop
Artist 9548,Song 9548,1999,81,0.260447067,0.270062417,-7.367636492,76.3808057,rock
Artist 9549,Song 9549,2002,88,0.354037033,0.985713823,-6.248986664,191.8414794,hip-hop
Artist 9550,Song 9550,2005,77,0.328817122,0.495871068,-5.002194899,185.8995028,classical
Artist 9551,Song 9551,2013,66,0.814967931,0.755834578,-2.063476221,84.06120588,classical
Artist 9552,Song 9552,2021,46,0.177798644,0.087140634,-9.84995404,149.1608373,rock
Artist 9553,Song 9553,1990,90,0.868046574,0.142396272,-0.07320291,112.6479822,hip-hop
Artist 9554,Song 9554,1998,67,0.43881785,0.621259994,-0.592380684,182.484288,pop
Artist 9555,Song 9555,2003,31,0.168138306,0.211571338,-6.78311291,76.33151386,pop
Artist 9556,Song 9556,2018,71,0.22974791,0.042594598,-4.121357129,158.7879173,jazz
Artist 9557,Song 9557,2012,21,0.403400746,0.135143333,-1.880041151,186.9382375,pop
Artist 9558,Song 9558,1992,65,0.80410619,0.517616506,-4.281953909,157.7259431,pop
Artist 9559,Song 9559,2003,41,0.398446562,0.604198589,-4.148376462,62.54091373,jazz
Artist 9560,Song 9560,2016,23,0.86620202,0.492939132,-3.452113053,120.9055992,pop
Artist 9561,Song 9561,2000,22,0.71441038,0.777046984,-3.964988112,167.2922596,hip-hop
Artist 9562,Song 9562,1996,38,0.073334264,0.987841823,-0.207472054,116.6740728,hip-hop
Artist 9563,Song 9563,2010,68,0.268211647,0.588130448,-8.968338538,138.0998845,classical
Artist 9564,Song 9564,1998,71,0.148589795,0.880818319,-1.017430328,64.73960088,rock
Artist 9565,Song 9565,1994,58,0.164640068,0.429669648,-4.851195792,124.6798858,jazz
Artist 9566,Song 9566,1991,27,0.110327946,0.344791844,-4.027479423,109.1315577,jazz
Artist 9567,Song 9567,2003,74,0.531323178,0.732794709,-1.606072887,115.297933,rock
Artist 9568,Song 9568,2013,88,0.671323787,0.32314659,-0.143210958,148.7630092,rock
Artist 9569,Song 9569,2015,50,0.131546166,0.219890175,-4.859228227,118.1615834,jazz
Artist 9570,Song 9570,2005,68,0.17382501,0.565444336,-4.436433909,101.3064811,pop
Artist 9571,Song 9571,2020,20,0.98255321,0.10659112,-7.128289159,94.03613803,pop
Artist 9572,Song 9572,1997,66,0.183438377,0.346779762,-1.39421441,101.9397876,pop
Artist 9573,Song 9573,1998,27,0.52013856,0.42301417,-1.697602861,157.5139431,classical
Artist 9574,Song 9574,2002,30,0.669765972,0.498920634,-1.753890944,92.03017878,rock
Artist 9575,Song 9575,1990,84,0.690515553,0.17477753,-3.817986178,123.9040179,pop
Artist 9576,Song 9576,2002,67,0.641808296,0.114933385,-8.604994435,159.3538345,rock
Artist 9577,Song 9577,1990,77,0.404013246,0.390501468,-4.927817533,132.849115,hip-hop
Artist 9578,Song 9578,2000,47,0.73084826,0.340749077,-6.438754763,148.3105303,rock
Artist 9579,Song 9579,2018,67,0.026823165,0.568844053,-9.391546502,164.6321217,hip-hop
Artist 9580,Song 9580,2005,92,0.645816618,0.00552299,-6.363366183,111.068457,jazz
Artist 9581,Song 9581,2009,34,0.019164831,0.479310016,-6.649673873,180.0650432,classical
Artist 9582,Song 9582,1997,27,0.674417407,0.646553658,-2.854057729,146.3610809,rock
Artist 9583,Song 9583,1990,50,0.643087793,0.340025237,-9.444903879,147.6351445,pop
Artist 9584,Song 9584,2006,38,0.490435497,0.670699736,-7.50352863,195.7421579,pop
Artist 9585,Song 9585,2021,28,0.680171914,0.630389987,-3.948230265,170.443252,pop
Artist 9586,Song 9586,2005,41,0.258198972,0.277226777,-8.176140206,76.34047567,jazz
Artist 9587,Song 9587,1993,32,0.874668349,0.466153693,-8.85490829,114.8677606,pop
Artist 9588,Song 9588,1998,70,0.036780559,0.273256006,-8.481191202,146.1130353,pop
Artist 9589,Song 9589,2006,95,0.806525077,0.816827076,-3.272496518,138.3751622,rock
Artist 9590,Song 9590,2021,75,0.521048015,0.814116138,-0.384916276,143.9896725,pop
Artist 9591,Song 9591,2004,84,0.174701117,0.996092456,-9.481187817,93.55776669,jazz
Artist 9592,Song 9592,1990,32,0.487557548,0.233715036,-9.624058172,198.1338062,hip-hop
Artist 9593,Song 9593,1992,39,0.853268111,0.695875942,-7.355880788,88.12137898,jazz
Artist 9594,Song 9594,2008,86,0.770704122,0.166613559,-6.239734642,77.29793175,rock
Artist 9595,Song 9595,2015,59,0.504129768,0.403962357,-2.971222054,81.82994137,hip-hop
Artist 9596,Song 9596,2014,86,0.226166657,0.082961078,-0.182201485,123.874383,classical
Artist 9597,Song 9597,2014,77,0.845682142,0.572342807,-0.805810394,199.9107532,hip-hop
Artist 9598,Song 9598,2016,77,0.598027785,0.899041427,-6.896644846,75.21300617,hip-hop
Artist 9599,Song 9599,1991,35,0.633749974,0.838896482,-5.950423564,108.2378501,hip-hop
Artist 9600,Song 9600,2015,53,0.842597652,0.913904759,-2.031818905,65.73051942,classical
Artist 9601,Song 9601,2005,83,0.648689358,0.320734075,-7.913577687,116.114317,classical
Artist 9602,Song 9602,2016,26,0.556671897,0.992687192,-1.146383358,117.4280065,rock
Artist 9603,Song 9603,2016,60,0.670193456,0.293261421,-7.548218476,193.3256686,rock
